NTD ID,Agency Name,Year,Reporter Type,Mode,Passenger Paid Fares,Organization Paid Fares,Total Fares
30085,"Prince George's County, Maryland",2022,Full,DR,0.0,0.0,0.0
30085,"Prince George's County, Maryland",2022,Full,MB,219608.0,0.0,219608.0
30087,County of Fayette,2022,Full,DR,20969.0,750324.0,771293.0
30087,County of Fayette,2022,Full,MB,66871.0,25823.0,92694.0
30088,"County Commissioners of Charles County, MD",2022,Full,DR,11932.0,0.0,11932.0
30088,"County Commissioners of Charles County, MD",2022,Full,MB,104456.0,0.0,104456.0
30091,Town of Blacksburg,2022,Full,DR,0.0,0.0,0.0
30091,Town of Blacksburg,2022,Full,MB,0.0,0.0,0.0
30094,City of Harrisonburg,2022,Full,DR,0.0,212503.0,212503.0
30094,City of Harrisonburg,2022,Full,MB,0.0,1839457.0,1839457.0
30095,County of Lebanon Transit Authority,2022,Full,DR,98061.0,687039.0,785100.0
30095,County of Lebanon Transit Authority,2022,Full,MB,201113.0,27564.0,228677.0
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,2022,Full,DR,144167.0,20469.0,164636.0
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,2022,Full,MB,176204.0,25017.0,201221.0
30107,West Virginia University - Morgantown Personal Rapid Transit,2022,Full,MG,0.0,83585.0,83585.0
30111,Washington County Transportation Authority,2022,Full,DR,167285.0,864498.0,1031783.0
30111,Washington County Transportation Authority,2022,Full,MB,86519.0,1274.0,87793.0
30112,DDOT - Progressive Transportation Services Administration,2022,,MB,677711.0,0.0,677711.0
30112,DDOT - Progressive Transportation Services Administration,2022,,SR,0.0,0.0,0.0
30129,Anne Arundel County,2022,Full,DR,0.0,0.0,0.0
30129,Anne Arundel County,2022,Full,MB,0.0,0.0,0.0
30137,Monroe County Transportation  Authority,2022,Full,DR,81892.0,244846.0,326738.0
30137,Monroe County Transportation  Authority,2022,Full,MB,198201.0,148701.0,346902.0
30201,City of Baltimore,2022,Full,FB,0.0,0.0,0.0
30201,City of Baltimore,2022,Full,MB,0.0,0.0,0.0
30202,South Central Transit Authority,2022,Full,DR,420373.0,1822589.0,2242962.0
30202,South Central Transit Authority,2022,Full,MB,2814479.0,226010.0,3040489.0
30205,"Transit Management of Central Maryland, Inc.",2022,Full,DR,268688.0,0.0,268688.0
30205,"Transit Management of Central Maryland, Inc.",2022,Full,MB,398640.0,0.0,398640.0
40001,Chattanooga Area Regional Transportation Authority,2022,Full,DR,107973.0,0.0,107973.0
40001,Chattanooga Area Regional Transportation Authority,2022,Full,IP,3005198.0,0.0,3005198.0
40001,Chattanooga Area Regional Transportation Authority,2022,Full,MB,1285314.0,0.0,1285314.0
40002,City of Knoxville,2022,Full,DR,129348.0,0.0,129348.0
40002,City of Knoxville,2022,Full,MB,914048.0,153150.0,1067198.0
40003,City of Memphis,2022,Full,DR,130540.0,0.0,130540.0
40003,City of Memphis,2022,Full,MB,1545252.0,0.0,1545252.0
40003,City of Memphis,2022,Full,SR,125496.0,0.0,125496.0
40004,Metropolitan Transit Authority,2022,Full,DR,1149617.0,41654.0,1191271.0
40004,Metropolitan Transit Authority,2022,Full,MB,5044927.0,719736.0,5764663.0
40005,City of Asheville,2022,Full,MB,479222.0,0.0,479222.0
40006,Cape Fear Public Transportation Authority,2022,Full,DR,68070.0,373823.0,441893.0
40006,Cape Fear Public Transportation Authority,2022,Full,MB,479100.0,847635.0,1326735.0
40006,Cape Fear Public Transportation Authority,2022,Full,VP,0.0,0.0,0.0
40007,City of Raleigh,2022,Full,DR,50596.0,0.0,50596.0
40007,City of Raleigh,2022,Full,MB,125.0,0.0,125.0
40008,City of Charlotte North Carolina,2022,Full,CB,707481.0,263021.0,970502.0
40008,City of Charlotte North Carolina,2022,Full,DR,517185.0,0.0,517185.0
40008,City of Charlotte North Carolina,2022,Full,LR,3128204.0,1516969.0,4645173.0
40008,City of Charlotte North Carolina,2022,Full,MB,6008081.0,382028.0,6390109.0
40008,City of Charlotte North Carolina,2022,Full,SR,0.0,0.0,0.0
40008,City of Charlotte North Carolina,2022,Full,VP,188225.0,0.0,188225.0
40009,City of Fayetteville,2022,Full,DR,215.0,0.0,215.0
40009,City of Fayetteville,2022,Full,MB,936.0,0.0,936.0
40012,City of Winston Salem,2022,Full,DR,113253.0,405619.0,518872.0
40012,City of Winston Salem,2022,Full,MB,801953.0,0.0,801953.0
40014,Ms Coast Transportation Authority,2022,Full,DR,18968.0,228931.0,247899.0
40014,Ms Coast Transportation Authority,2022,Full,MB,538777.0,0.0,538777.0
40014,Ms Coast Transportation Authority,2022,Full,VP,405732.0,0.0,405732.0
40015,"City of Jackson, MS",2022,Full,DR,78898.0,12889.0,91787.0
40015,"City of Jackson, MS",2022,Full,MB,249869.0,51552.0,301421.0
40017,Lexington Transit Authority,2022,Full,DR,282004.0,0.0,282004.0
40017,Lexington Transit Authority,2022,Full,MB,972803.0,2339246.0,3312049.0
40017,Lexington Transit Authority,2022,Full,VP,83381.0,0.0,83381.0
40018,Transit Authority of River City,2022,Full,DR,871050.0,0.0,871050.0
40018,Transit Authority of River City,2022,Full,MB,5414539.0,563945.0,5978484.0
40019,Transit Authority of Northern Kentucky,2022,Full,DR,217851.0,191377.0,409228.0
40019,Transit Authority of Northern Kentucky,2022,Full,MB,1978297.0,261169.0,2239466.0
40021,City of Albany ,2022,Full,DR,31166.0,0.0,31166.0
40021,City of Albany ,2022,Full,MB,210151.0,303156.0,513307.0
40022,Metropolitan Atlanta Rapid Transit Authority,2022,Full,DR,708670.0,0.0,708670.0
40022,Metropolitan Atlanta Rapid Transit Authority,2022,Full,HR,35871984.0,0.0,35871984.0
40022,Metropolitan Atlanta Rapid Transit Authority,2022,Full,MB,26841275.0,0.0,26841275.0
40022,Metropolitan Atlanta Rapid Transit Authority,2022,Full,SR,35541.0,0.0,35541.0
40023,Augusta Richmond County Transit Department,2022,Full,DR,51626.0,0.0,51626.0
40023,Augusta Richmond County Transit Department,2022,Full,MB,326491.0,0.0,326491.0
40025,Chatham Area Transit Authority,2022,Full,DR,90569.0,0.0,90569.0
40025,Chatham Area Transit Authority,2022,Full,FB,0.0,870706.0,870706.0
40025,Chatham Area Transit Authority,2022,Full,MB,1317914.0,1430299.0,2748213.0
40026,Manatee County Board of County Commissioners,2022,Full,DR,91211.0,92634.0,183845.0
40026,Manatee County Board of County Commissioners,2022,Full,MB,727477.0,0.0,727477.0
40027,Pinellas Suncoast Transit Authority,2022,Full,DR,709730.0,0.0,709730.0
40027,Pinellas Suncoast Transit Authority,2022,Full,MB,6299190.0,0.0,6299190.0
40028,Lee County Transit,2022,Full,DR,753192.0,0.0,753192.0
40028,Lee County Transit,2022,Full,MB,1698542.0,0.0,1698542.0
40029,Broward County Board of County Commissioners,2022,Full,DR,590795.0,0.0,590795.0
40029,Broward County Board of County Commissioners,2022,Full,MB,22389248.0,0.0,22389248.0
40030,"City of Gainesville, FL",2022,Full,DR,107206.0,0.0,107206.0
40030,"City of Gainesville, FL",2022,Full,MB,316285.0,13741873.0,14058158.0
40030,"City of Gainesville, FL",2022,Full,VP,85081.0,0.0,85081.0
40031,Lakeland Area Mass Transit District ,2022,Full,DR,118944.0,52388.0,171332.0
40031,Lakeland Area Mass Transit District ,2022,Full,MB,282843.0,173109.0,455952.0
40032,County of Volusia,2022,Full,DR,592190.0,0.0,592190.0
40032,County of Volusia,2022,Full,MB,1971947.0,0.0,1971947.0
40032,County of Volusia,2022,Full,VP,94443.0,0.0,94443.0
40034,County of Miami-Dade ,2022,Full,CB,221689.0,0.0,221689.0
40034,County of Miami-Dade ,2022,Full,DR,4636433.0,0.0,4636433.0
40034,County of Miami-Dade ,2022,Full,HR,7092534.0,4470384.0,11562918.0
40034,County of Miami-Dade ,2022,Full,MB,39881929.0,12195537.0,52077466.0
40034,County of Miami-Dade ,2022,Full,MG,0.0,0.0,0.0
40034,County of Miami-Dade ,2022,Full,VP,1987879.0,0.0,1987879.0
40035,Central Florida Regional Transportation Authority,2022,Full,DR,2045550.0,0.0,2045550.0
40035,Central Florida Regional Transportation Authority,2022,Full,MB,15987315.0,166006.0,16153321.0
40035,Central Florida Regional Transportation Authority,2022,Full,RB,0.0,0.0,0.0
40035,Central Florida Regional Transportation Authority,2022,Full,VP,777428.0,0.0,777428.0
40036,City of Tallahassee,2022,Full,DR,280700.0,0.0,280700.0
40036,City of Tallahassee,2022,Full,MB,675042.0,4920996.0,5596038.0
40037,"Board of County Commissioners, Palm Beach County",2022,Full,DR,2295398.0,0.0,2295398.0
40037,"Board of County Commissioners, Palm Beach County",2022,Full,MB,6535945.0,864370.0,7400315.0
40038,"Escambia County Board of County Commissioners, FL",2022,Full,DR,326768.0,92679.0,419447.0
40038,"Escambia County Board of County Commissioners, FL",2022,Full,MB,473737.0,270872.0,744609.0
40040,Jacksonville Transportation Authority,2022,Full,CB,11094.0,0.0,11094.0
40040,Jacksonville Transportation Authority,2022,Full,DR,676204.0,0.0,676204.0
40040,Jacksonville Transportation Authority,2022,Full,FB,1432549.0,0.0,1432549.0
40040,Jacksonville Transportation Authority,2022,Full,MB,5872083.0,25763.0,5897846.0
40040,Jacksonville Transportation Authority,2022,Full,MG,0.0,0.0,0.0
40041,Hillsborough Area Regional Transit Authority,2022,Full,DR,406854.0,458440.0,865294.0
40041,Hillsborough Area Regional Transit Authority,2022,Full,MB,5651864.0,1650569.0,7302433.0
40041,Hillsborough Area Regional Transit Authority,2022,Full,SR,0.0,0.0,0.0
40042,Birmingham-Jefferson County Transit Authority,2022,Full,DR,115698.0,0.0,115698.0
40042,Birmingham-Jefferson County Transit Authority,2022,Full,MB,1105131.0,0.0,1105131.0
40043,City of Mobile,2022,Full,DR,95516.0,34655.0,130171.0
40043,City of Mobile,2022,Full,MB,439671.0,0.0,439671.0
40044,City of Montgomery,2022,Full,DR,47332.0,0.0,47332.0
40044,City of Montgomery,2022,Full,MB,310838.0,0.0,310838.0
40046,Sarasota County ,2022,Full,DR,577899.0,0.0,577899.0
40046,Sarasota County ,2022,Full,MB,1006876.0,0.0,1006876.0
40047,Athens-Clarke County Unified Government,2022,Full,DR,0.0,0.0,0.0
40047,Athens-Clarke County Unified Government,2022,Full,MB,2.0,0.0,2.0
40051,Town of Chapel Hill,2022,Full,DR,0.0,0.0,0.0
40051,Town of Chapel Hill,2022,Full,MB,0.0,0.0,0.0
40053,Greenville Transit Authority,2022,Full,DR,31320.0,0.0,31320.0
40053,Greenville Transit Authority,2022,Full,MB,516887.0,136667.0,653554.0
40057,Jackson Transit Authority,2022,Full,DR,39522.0,157836.0,197358.0
40057,Jackson Transit Authority,2022,Full,MB,151455.0,18609.0,170064.0
40058,City of Rome ,2022,Full,DR,12523.0,219332.0,231855.0
40058,City of Rome ,2022,Full,MB,23.0,0.0,23.0
40063,Brevard Board of County Commissioners,2022,Full,DR,112383.0,99692.0,212075.0
40063,Brevard Board of County Commissioners,2022,Full,MB,742118.0,87600.0,829718.0
40063,Brevard Board of County Commissioners,2022,Full,VP,201942.0,0.0,201942.0
40068,Northwest Alabama Council of Local Governments,2022,Full,DR,128404.0,128404.0,256808.0
40071,"City of Huntsville, Alabama",2022,Full,DR,160485.0,48286.0,208771.0
40071,"City of Huntsville, Alabama",2022,Full,MB,281411.0,15622.0,297033.0
40074,Pasco County Board of County Commissioners,2022,Full,DR,44585.0,64555.0,109140.0
40074,Pasco County Board of County Commissioners,2022,Full,MB,530895.0,0.0,530895.0
40077,South Florida Regional Transportation Authority,2022,Full,CR,8862905.0,0.0,8862905.0
40077,South Florida Regional Transportation Authority,2022,Full,MB,0.0,100000.0,100000.0
40078,Cobb County,2022,Full,CB,15025.0,0.0,15025.0
40078,Cobb County,2022,Full,DR,25896.0,0.0,25896.0
40078,Cobb County,2022,Full,MB,1811628.0,0.0,1811628.0
40082,County of Douglas,2022,Full,DR,5244.0,0.0,5244.0
40082,County of Douglas,2022,Full,MB,22347.0,0.0,22347.0
40086,Metropolitan Bus Authority,2022,Full,DR,48281.0,0.0,48281.0
40086,Metropolitan Bus Authority,2022,Full,MB,791955.0,0.0,791955.0
40087,City of Durham,2022,Full,DR,0.0,0.0,0.0
40087,City of Durham,2022,Full,MB,0.0,0.0,0.0
40093,City of Greensboro ,2022,Full,DR,207437.0,0.0,207437.0
40093,City of Greensboro ,2022,Full,MB,1335009.0,839704.0,2174713.0
40094,Alternativa de Transporte Integrado -ATI,2022,Full,DR,198.0,0.0,198.0
40094,Alternativa de Transporte Integrado -ATI,2022,Full,HR,3140355.0,0.0,3140355.0
40094,Alternativa de Transporte Integrado -ATI,2022,Full,MB,404971.0,0.0,404971.0
40100,Santee Wateree Regional Transportation Authority,2022,Full,CB,4407.0,15690.0,20097.0
40100,Santee Wateree Regional Transportation Authority,2022,Full,DR,13867.0,38014.0,51881.0
40100,Santee Wateree Regional Transportation Authority,2022,Full,MB,27882.0,0.0,27882.0
40104,Indian River County,2022,Full,DR,0.0,0.0,0.0
40104,Indian River County,2022,Full,MB,0.0,0.0,0.0
40105,Puerto Rico Highway and Transportation Authority – Público,2022,Full,PB,11764061.0,0.0,11764061.0
40108,Research Triangle Regional Public Transportation Authority,2022,Full,DR,0.0,0.0,0.0
40108,Research Triangle Regional Public Transportation Authority,2022,Full,MB,0.0,7361.0,7361.0
40108,Research Triangle Regional Public Transportation Authority,2022,Full,VP,159175.0,0.0,159175.0
40110,Charleston Area Regional Transportation Authority,2022,Full,CB,91421.0,0.0,91421.0
40110,Charleston Area Regional Transportation Authority,2022,Full,DR,271768.0,0.0,271768.0
40110,Charleston Area Regional Transportation Authority,2022,Full,MB,2339547.0,723671.0,3063218.0
40128,Okaloosa County Board of County Commissioners,2022,Full,DR,84839.0,82127.0,166966.0
40128,Okaloosa County Board of County Commissioners,2022,Full,MB,59030.0,0.0,59030.0
40129,Charlotte County Government,2022,Full,DR,6175.0,26215.0,32390.0
40138,Gwinnett County Board of Commissioners,2022,Full,CB,690668.0,0.0,690668.0
40138,Gwinnett County Board of Commissioners,2022,Full,DR,40989.0,0.0,40989.0
40138,Gwinnett County Board of Commissioners,2022,Full,MB,1027312.0,0.0,1027312.0
40140,Collier County,2022,Full,DR,173403.0,6188.0,179591.0
40140,Collier County,2022,Full,MB,780612.0,0.0,780612.0
40141,Central Midlands Regional Transportation Authority,2022,Full,CB,7419.0,0.0,7419.0
40141,Central Midlands Regional Transportation Authority,2022,Full,DR,344219.0,0.0,344219.0
40141,Central Midlands Regional Transportation Authority,2022,Full,MB,1404820.0,2052839.0,3457659.0
40141,Central Midlands Regional Transportation Authority,2022,Full,VP,214768.0,0.0,214768.0
40147,North Carolina State University,2022,Full,MB,0.0,0.0,0.0
40158,Lake County Board of County Commissioners,2022,Full,DR,81443.0,0.0,81443.0
40158,Lake County Board of County Commissioners,2022,Full,MB,97135.0,0.0,97135.0
40159,Regional Transportation Authority,2022,Full,CB,50479.0,56812.0,107291.0
40159,Regional Transportation Authority,2022,Full,CR,267101.0,27213.0,294314.0
40159,Regional Transportation Authority,2022,Full,MB,24616.0,27703.0,52319.0
40159,Regional Transportation Authority,2022,Full,VP,65495.0,0.0,65495.0
40169,Regional Planning Commission of Greater Birmingham,2022,Full,VP,308582.0,0.0,308582.0
40171,Knoxville-Knox County Community Action Committee,2022,Full,DR,2369.0,1297832.0,1300201.0
40172,Western Piedmont Regional Transit Authority ,2022,Full,DR,53353.0,0.0,53353.0
40172,Western Piedmont Regional Transit Authority ,2022,Full,MB,12487.0,0.0,12487.0
40173,Piedmont Authority for Regional Transportation,2022,Full,CB,250516.0,19150.0,269666.0
40173,Piedmont Authority for Regional Transportation,2022,Full,VP,179509.0,0.0,179509.0
40175,Puerto Rico Maritime Transport Authority ,2022,Full,FB,1702564.0,0.0,1702564.0
40178,The Transportation Management Association Group,2022,Full,DR,34879.0,0.0,34879.0
40178,The Transportation Management Association Group,2022,Full,MB,36874.0,0.0,36874.0
40178,The Transportation Management Association Group,2022,Full,VP,467743.0,0.0,467743.0
40180,University of Georgia,2022,Full,DR,0.0,0.0,0.0
40180,University of Georgia,2022,Full,MB,0.0,0.0,0.0
40185,Bay County Transportation Planning Organization,2022,Full,DR,48945.0,0.0,48945.0
40185,Bay County Transportation Planning Organization,2022,Full,MB,344741.0,0.0,344741.0
40191,Transit Authority of Central Kentucky,2022,Full,DR,294296.0,2270231.0,2564527.0
40191,Transit Authority of Central Kentucky,2022,Full,VP,0.0,97300.0,97300.0
40192,Martin County,2022,Full,CB,11016.0,104.0,11120.0
40192,Martin County,2022,Full,DR,9564.0,0.0,9564.0
40192,Martin County,2022,Full,MB,95452.0,2215.0,97667.0
40196,Kentuckiana Regional Planning and Development Agency,2022,Full,VP,147131.0,0.0,147131.0
40200,Tampa Bay Area Regional Transit Authority,2022,Full,VP,1943425.0,0.0,1943425.0
40208,City of Clemson,2022,Full,MB,0.0,0.0,0.0
40222,Wake County,2022,Full,DR,145708.0,2723126.0,2868834.0
40224,Buncombe County,2022,Full,DR,58082.0,758284.0,816366.0
40224,Buncombe County,2022,Full,MB,0.0,0.0,0.0
40228,Mecklenburg County ,2022,Full,DR,3217.0,1144058.0,1147275.0
40232,Central Florida Commuter Rail,2022,Full,CR,1875736.0,0.0,1875736.0
40244,"Spartanburg Regional Health Services, Inc.",2022,Full,DR,116071.0,989591.0,1105662.0
40265,North Central Alabama Regional Council of Governments,2022,Full,DR,37434.0,53368.0,90802.0
40928,Baldwin County Commission,2022,Full,DR,213161.0,157529.0,370690.0
40950,First Tennessee Human Resource Agency,2022,Full,DR,285304.0,1785471.0,2070775.0
41105,"Audubon Area Community Services, Inc.",2022,Full,DR,156159.0,4381764.0,4537923.0
41199,Board of County Commissioners of St. Lucie County,2022,Full,DR,0.0,0.0,0.0
41199,Board of County Commissioners of St. Lucie County,2022,Full,MB,0.0,0.0,0.0
42000,Atlanta-Region Transit Link Authority,2022,Full,CB,1381476.0,0.0,1381476.0
42000,Atlanta-Region Transit Link Authority,2022,Full,VP,1688862.0,0.0,1688862.0
44929,City of Fort Lauderdale,2022,Full,FB,0.0,0.0,0.0
44929,City of Fort Lauderdale,2022,Full,MB,0.0,0.0,0.0
50001,City of Appleton,2022,Full,DR,390967.0,0.0,390967.0
50001,City of Appleton,2022,Full,MB,516145.0,113709.0,629854.0
50002,City of Green Bay,2022,Full,DR,80214.0,175927.0,256141.0
50002,City of Green Bay,2022,Full,MB,462210.0,173928.0,636138.0
50003,City of Kenosha,2022,Full,DR,74128.0,0.0,74128.0
50003,City of Kenosha,2022,Full,MB,1541897.0,0.0,1541897.0
50003,City of Kenosha,2022,Full,SR,14665.0,0.0,14665.0
50004,City of La Crosse,2022,Full,DR,20508.0,294868.0,315376.0
50004,City of La Crosse,2022,Full,MB,440101.0,0.0,440101.0
50005,City of Madison,2022,Full,DR,144027.0,558372.0,702399.0
50005,City of Madison,2022,Full,MB,3589053.0,5398838.0,8987891.0
50006,"City of Racine, Wisconsin",2022,Full,CB,90699.0,0.0,90699.0
50006,"City of Racine, Wisconsin",2022,Full,DR,84957.0,0.0,84957.0
50006,"City of Racine, Wisconsin",2022,Full,MB,813977.0,0.0,813977.0
50008,Milwaukee County,2022,Full,CB,9676.0,11827.0,21503.0
50008,Milwaukee County,2022,Full,DR,1202640.0,117274.0,1319914.0
50008,Milwaukee County,2022,Full,MB,13437860.0,8397017.0,21834877.0
50010,METRO Regional Transit Authority ,2022,Full,DR,401310.0,916157.0,1317467.0
50010,METRO Regional Transit Authority ,2022,Full,MB,1610446.0,735333.0,2345779.0
50011,Stark Area Regional Transit Authority,2022,Full,DR,353202.0,0.0,353202.0
50011,Stark Area Regional Transit Authority,2022,Full,MB,840621.0,0.0,840621.0
50012,Southwest Ohio Regional Transit Authority,2022,Full,DR,622372.0,0.0,622372.0
50012,Southwest Ohio Regional Transit Authority,2022,Full,MB,14807453.0,0.0,14807453.0
50015,The Greater Cleveland Regional Transit Authority,2022,Full,DR,1798459.0,0.0,1798459.0
