ntd_id,agency_name,reporting_module,mode,expense_type,passenger_paid_fares,organization_paid_fares,total_fares
10096,City of Bangor,Urban,MB,Funds Expended on Operations,280060,106525.0,386585.0
10098,"Western Maine Transportation Services, Inc.",Urban,CB,Funds Earned During Period,38466,5520.0,43986.0
10098,"Western Maine Transportation Services, Inc.",Urban,DR,Funds Earned During Period,9120,0.0,9120.0
10098,"Western Maine Transportation Services, Inc.",Urban,DR,Funds Earned During Period,18087,0.0,18087.0
10098,"Western Maine Transportation Services, Inc.",Urban,MB,Funds Earned During Period,18124,0.0,18124.0
10098,"Western Maine Transportation Services, Inc.",Urban,MB,Funds Earned During Period,95405,0.0,95405.0
10102,Connecticut Department of Transportation,Urban,CB,Funds Earned During Period,31886,62916.0,94802.0
10102,Connecticut Department of Transportation,Urban,CR,Funds Earned During Period,879923,0.0,879923.0
10102,Connecticut Department of Transportation,Urban,DR,Funds Earned During Period,97342,0.0,97342.0
10102,Connecticut Department of Transportation,Urban,MB,Funds Earned During Period,703312,0.0,703312.0
10105,Cape Cod Regional Transit Authority,Urban,DR,Funds Earned During Period,615816,0.0,615816.0
10105,Cape Cod Regional Transit Authority,Urban,DR,Funds Earned During Period,5698,0.0,5698.0
10105,Cape Cod Regional Transit Authority,Urban,MB,Funds Earned During Period,408557,0.0,408557.0
10107,Milford Transit District,Urban,DR,Funds Earned During Period,27388,0.0,27388.0
10107,Milford Transit District,Urban,MB,Funds Earned During Period,91938,0.0,91938.0
10112,City of South Portland,Urban,MB,Funds Expended on Operations,162871,2543.0,165414.0
10114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,Urban,MB,Funds Expended on Operations,276032,0.0,276032.0
10115,Northern New England Passenger Rail Authority,Urban,CR,Funds Earned During Period,8106919,0.0,8106919.0
10118,MetroWest Regional Transit Authority,Urban,DR,Funds Earned During Period,746,21000.0,21746.0
10118,MetroWest Regional Transit Authority,Urban,MB,Funds Earned During Period,0,95156.0,95156.0
10119,University Of New Hampshire,Urban,MB,Funds Expended on Operations,9076,0.0,9076.0
10122,"Jalbert Leasing, Inc.",Urban,CB,Funds Expended on Operations,11171063,0.0,11171063.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Urban,DR,Funds Earned During Period,97342,0.0,97342.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Urban,MB,Funds Earned During Period,703312,0.0,703312.0
10130,Connecticut Department of Transportation -CTTRANSIT New Britain,Urban,MB,Funds Earned During Period,66302,0.0,66302.0
10131,Northwestern CT Transit District,Rural,DR,Funds Expended on Operations,3768,2870.0,6638.0
10131,Northwestern CT Transit District,Rural,MB,Funds Expended on Operations,18412,0.0,18412.0
10133,"Boston Express Bus, Inc.",Urban,CB,Funds Expended on Operations,3120192,0.0,3120192.0
10134,Penquis Community Action Program,Urban,DR,Funds Expended on Operations,17504,21212373.0,21229877.0
10140,Estuary Transit District,Urban,DR,Funds Expended on Operations,7127,46545.0,53672.0
10140,Estuary Transit District,Urban,MB,Funds Expended on Operations,71486,0.0,71486.0
10142,"Aroostook Regional Transportation Systems, Inc.",Rural,DR,Funds Expended on Operations,35939,44996.0,80935.0
10143,Tri-Valley Transit Inc,Rural,DR,Funds Expended on Operations,37087,1148238.0,1185325.0
10144,"Southeast Vermont Transit, Inc",Rural,DR,Funds Expended on Operations,0,2389827.0,2389827.0
10145,Martha's Vineyard Transit Authority,Rural,DR,Funds Expended on Operations,14195,0.0,14195.0
10145,Martha's Vineyard Transit Authority,Rural,MB,Funds Expended on Operations,1467841,0.0,1467841.0
10148,Rural Community Transportation,Rural,DR,Funds Expended on Operations,0,2605690.0,2605690.0
10149,Windham Region Transit District,Urban,CB,Funds Expended on Operations,19313,0.0,19313.0
10149,Windham Region Transit District,Urban,DR,Funds Expended on Operations,12822,0.0,12822.0
10149,Windham Region Transit District,Urban,MB,Funds Expended on Operations,25621,0.0,25621.0
10151,Green Mountain Community Network,Rural,DR,Funds Expended on Operations,0,804918.0,804918.0
10152,City of Bath,Rural,MB,Funds Expended on Operations,7655,0.0,7655.0
10153,Town of Cranberry Isles,Rural,FB,Funds Expended on Operations,19944,4446.0,24390.0
10154,Marble Valley Regional Transit District,Rural,DR,Funds Expended on Operations,21555,1064522.0,1086077.0
10155,Kennebec Valley Community Action Program,Rural,DR,Funds Expended on Operations,0,2117.0,2117.0
10155,Kennebec Valley Community Action Program,Rural,MB,Funds Expended on Operations,51702,5335.0,57037.0
10156,Northeastern Connecticut Transit District,Rural,DR,Funds Expended on Operations,450,0.0,450.0
10156,Northeastern Connecticut Transit District,Rural,MB,Funds Expended on Operations,13251,0.0,13251.0
10159,"VNA Home Healthcare, Hospice & Community Service",Rural,DR,Funds Expended on Operations,6692,0.0,6692.0
10159,"VNA Home Healthcare, Hospice & Community Service",Rural,MB,Funds Expended on Operations,8659,0.0,8659.0
10162,Nantucket Regional Transit Authority,Rural,DR,Funds Expended on Operations,1122,0.0,1122.0
10162,Nantucket Regional Transit Authority,Rural,MB,Funds Expended on Operations,572461,0.0,572461.0
10167,Isle au Haut Boat Services,Rural,FB,Funds Expended on Operations,407517,0.0,407517.0
10169,Waldo Community Action Partners,Rural,DR,Funds Expended on Operations,29970,50771.0,80741.0
10170,"Tri-County CAP, Inc./Carroll County Transit",Rural,DR,Funds Expended on Operations,5276,0.0,5276.0
10172,"Tri-County CAP, Inc./North Country Transit",Rural,DR,Funds Expended on Operations,6378,75305.0,81683.0
10172,"Tri-County CAP, Inc./North Country Transit",Rural,MB,Funds Expended on Operations,14880,0.0,14880.0
10173,Franklin Regional Transit Authority,Rural,DR,Funds Expended on Operations,75616,33634.0,109250.0
10173,Franklin Regional Transit Authority,Rural,DR,Funds Expended on Operations,4960,0.0,4960.0
10173,Franklin Regional Transit Authority,Rural,MB,Funds Expended on Operations,410,0.0,410.0
10174,Vermont Association for the Blind and Visually Impaired,Rural,DR,Funds Expended on Operations,1399,0.0,1399.0
10175,"Downeast Transportation, Inc.",Rural,CB,Funds Expended on Operations,93058,0.0,93058.0
10175,"Downeast Transportation, Inc.",Rural,MB,Funds Expended on Operations,54034,0.0,54034.0
10177,"West's Transportation, Inc.",Rural,MB,Funds Expended on Operations,4861,0.0,4861.0
10178,Town of Bedford,Urban,MB,Funds Expended on Operations,1610,0.0,1610.0
10179,City of Beverly,Urban,MB,Funds Expended on Operations,2583,0.0,2583.0
10181,Town of Lexington,Urban,MB,Funds Expended on Operations,14211,0.0,14211.0
10182,"Mission Hill Link, Inc.",Urban,MB,Funds Expended on Operations,3193,0.0,3193.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Urban,FB,Funds Earned During Period,33424462,0.0,33424462.0
11147,Rhode Island Department of Transportation,Urban,FB,Funds Earned During Period,328308,0.0,328308.0
11156,Southwestern Community Services Transportation,Rural,DR,Funds Expended on Operations,3226,0.0,3226.0
11156,Southwestern Community Services Transportation,Rural,MB,Funds Expended on Operations,16129,0.0,16129.0
11160,Peter Pan Bus Lines,Urban,CB,Funds Expended on Operations,4357530,0.0,4357530.0
11161,"Downeast Community Partners, Inc.",Rural,DR,Funds Expended on Operations,3114,0.0,3114.0
11235,Maine State Ferry Service,Rural,FB,Funds Expended on Operations,6084475,0.0,6084475.0
11238,Bay State LLC,Urban,FB,Funds Earned During Period,6287351,0.0,6287351.0
11239,"Hyannis Harbor Tours, Inc.",Urban,FB,Funds Earned During Period,25972659,0.0,25972659.0
11246,Vermont Agency of Transportation,Urban,VP,Funds Expended on Operations,45337,0.0,45337.0
20002,Capital District Transportation Authority,Urban,CB,Funds Earned During Period,170687,0.0,170687.0
20002,Capital District Transportation Authority,Urban,DR,Funds Earned During Period,176743,0.0,176743.0
20002,Capital District Transportation Authority,Urban,DR,Funds Earned During Period,617245,0.0,617245.0
20002,Capital District Transportation Authority,Urban,MB,Funds Earned During Period,7947384,0.0,7947384.0
20002,Capital District Transportation Authority,Urban,VP,Funds Earned During Period,521920,0.0,521920.0
20003,Broome County,Urban,DR,Funds Earned During Period,89053,170685.0,259738.0
20003,Broome County,Urban,MB,Funds Earned During Period,910535,1103659.0,2014194.0
20004,Niagara Frontier Transportation Authority,Urban,DR,Funds Earned During Period,593808,0.0,593808.0
20004,Niagara Frontier Transportation Authority,Urban,LR,Funds Earned During Period,986527,1816202.0,2802729.0
20004,Niagara Frontier Transportation Authority,Urban,MB,Funds Earned During Period,9746592,10291813.0,20038405.0
20005,Chemung County,Urban,DR,Funds Expended on Operations,0,45398.0,45398.0
20005,Chemung County,Urban,MB,Funds Expended on Operations,367315,0.0,367315.0
20006,City of Long Beach,Urban,DR,Funds Earned During Period,3948,0.0,3948.0
20006,City of Long Beach,Urban,MB,Funds Earned During Period,198350,0.0,198350.0
20008,MTA New York City Transit,Urban,CB,Funds Earned During Period,49729810,0.0,49729810.0
20008,MTA New York City Transit,Urban,DR,Funds Earned During Period,4728186,0.0,4728186.0
20008,MTA New York City Transit,Urban,HR,Funds Earned During Period,2326782567,0.0,2326782567.0
20008,MTA New York City Transit,Urban,MB,Funds Earned During Period,552000888,0.0,552000888.0
20008,MTA New York City Transit,Urban,RB,Funds Earned During Period,19891924,0.0,19891924.0
20010,Dutchess County,Urban,DR,Funds Earned During Period,54487,0.0,54487.0
20010,Dutchess County,Urban,MB,Funds Earned During Period,730978,0.0,730978.0
20018,Central New York Regional Transportation Authority,Urban,DR,Funds Earned During Period,131665,134478.0,266143.0
20018,Central New York Regional Transportation Authority,Urban,DR,Funds Earned During Period,196523,0.0,196523.0
20018,Central New York Regional Transportation Authority,Urban,MB,Funds Earned During Period,3239103,6504687.0,9743790.0
20071,Town of Huntington,Urban,DR,Funds Earned During Period,100961,0.0,100961.0
20071,Town of Huntington,Urban,MB,Funds Earned During Period,57947,0.0,57947.0
20072,Suffolk County,Urban,DR,Funds Earned During Period,2009292,0.0,2009292.0
20072,Suffolk County,Urban,MB,Funds Earned During Period,3449533,0.0,3449533.0
20075,Port Authority Transit Corporation,Urban,HR,Funds Earned During Period,11491051,0.0,11491051.0
20076,Westchester County,Urban,DR,Funds Earned During Period,968255,0.0,968255.0
20076,Westchester County,Urban,DR,Funds Earned During Period,373135,0.0,373135.0
20076,Westchester County,Urban,MB,Funds Earned During Period,21119004,0.0,21119004.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Urban,CR,Funds Earned During Period,448196125,0.0,448196125.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Urban,FB,Funds Earned During Period,73528,0.0,73528.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Urban,MB,Funds Earned During Period,233948,0.0,233948.0
20080,New Jersey Transit Corporation,Urban,CR,Funds Earned During Period,277787790,0.0,277787790.0
20080,New Jersey Transit Corporation,Urban,DR,Funds Earned During Period,2642963,0.0,2642963.0
20080,New Jersey Transit Corporation,Urban,LR,Funds Earned During Period,3378232,0.0,3378232.0
20080,New Jersey Transit Corporation,Urban,LR,Funds Earned During Period,7023343,0.0,7023343.0
20080,New Jersey Transit Corporation,Urban,MB,Funds Earned During Period,242952995,0.0,242952995.0
20080,New Jersey Transit Corporation,Urban,MB,Funds Earned During Period,5256783,0.0,5256783.0
20080,New Jersey Transit Corporation,Urban,VP,Funds Earned During Period,700245,0.0,700245.0
20080,New Jersey Transit Corporation,Urban,YR,Funds Earned During Period,1032848,0.0,1032848.0
20082,New York City Department of Transportation,Urban,CB,Funds Earned During Period,270968,0.0,270968.0
20084,County of Rockland,Urban,MB,Funds Earned During Period,0,11583.0,11583.0
20085,Town of Clarkstown,Urban,MB,Funds Expended on Operations,30226,0.0,30226.0
20096,Putnam County,Urban,DR,Funds Earned During Period,33112,0.0,33112.0
20096,Putnam County,Urban,MB,Funds Earned During Period,118372,0.0,118372.0
20098,Port Authority Trans-Hudson Corporation,Urban,HR,Funds Earned During Period,113506101,0.0,113506101.0
20099,Staten Island Rapid Transit Operating Authority,Urban,HR,Funds Earned During Period,3338110,0.0,3338110.0
20100,MTA Long Island Rail Road,Urban,CR,Funds Earned During Period,457582502,0.0,457582502.0
20113,Regional Transit Service - Monroe County,Urban,DR,Funds Earned During Period,312206,0.0,312206.0
20113,Regional Transit Service - Monroe County,Urban,MB,Funds Earned During Period,12461768,0.0,12461768.0
20113,Regional Transit Service - Monroe County,Urban,VP,Funds Earned During Period,43103,0.0,43103.0
20120,City of Glens Falls,Urban,DR,Funds Expended on Operations,4012,0.0,4012.0
20120,City of Glens Falls,Urban,MB,Funds Expended on Operations,171673,14000.0,185673.0
20122,"Academy Lines, Inc.",Urban,CB,Funds Earned During Period,13682548,0.0,13682548.0
20126,"Hudson Transit Lines, Inc.",Urban,CB,Funds Earned During Period,18751919,0.0,18751919.0
20128,Suburban Transit Corporation,Urban,CB,Funds Earned During Period,8013254,0.0,8013254.0
20135,Monsey New Square Trails Corporation,Urban,CB,Funds Earned During Period,3266253,0.0,3266253.0
20143,Town of Newburgh,Urban,DR,Funds Expended on Operations,3288,0.0,3288.0
20145,Tompkins Consolidated Area Transit,Urban,DR,Funds Earned During Period,84709,0.0,84709.0
20145,Tompkins Consolidated Area Transit,Urban,MB,Funds Earned During Period,674591,3346548.0,4021139.0
20148,Newburgh Beacon Bus Corporation,Urban,MB,Funds Expended on Operations,179551,943.0,180494.0
20149,"Rockland Coaches, Inc.",Urban,CB,Funds Earned During Period,3327921,0.0,3327921.0
20160,"Community Transit, Inc.",Urban,CB,Funds Expended on Operations,1536123,0.0,1536123.0
20161,DeCamp Bus Lines,Urban,CB,Funds Earned During Period,2578983,0.0,2578983.0
20163,"Lakeland Bus Lines, Inc.",Urban,CB,Funds Earned During Period,6213811,0.0,6213811.0
20165,"Olympia Trails Bus Company, Inc.",Urban,CB,Funds Expended on Operations,2594027,0.0,2594027.0
20166,"Orange-Newark-Elizabeth, Inc.",Urban,MB,Funds Earned During Period,4894714,0.0,4894714.0
20169,"Trans-Bridge Lines, Inc.",Urban,CB,Funds Earned During Period,11325199,0.0,11325199.0
20175,Private Transportation Corporation,Urban,MB,Funds Earned During Period,958425,0.0,958425.0
20176,Kaser Bus Service,Urban,CB,Funds Expended on Operations,376341,0.0,376341.0
20177,"Adirondack Transit Lines, Inc,",Urban,CB,Funds Earned During Period,5672116,0.0,5672116.0
20178,Ulster County,Urban,DR,Funds Earned During Period,34846,8934.0,43780.0
20178,Ulster County,Urban,MB,Funds Earned During Period,161395,2769.0,164164.0
20179,"Leprechaun Lines, Inc.",Urban,CB,Funds Expended on Operations,95031,0.0,95031.0
20182,Town of Highlands,Urban,DR,Funds Expended on Operations,3116,0.0,3116.0
20183,Town of Monroe,Urban,DR,Funds Expended on Operations,18397,0.0,18397.0
20187,Village of Kiryas Joel,Urban,DR,Funds Expended on Operations,105103,0.0,105103.0
20187,Village of Kiryas Joel,Urban,MB,Funds Expended on Operations,578307,0.0,578307.0
20188,MTA Bus Company,Urban,MB,Funds Earned During Period,163430063,0.0,163430063.0
20190,Port Imperial Ferry Corporation,Urban,FB,Funds Earned During Period,30417558,3025683.0,33443241.0
20204,"Senior Citizens United Community Services of Camden County, Inc.",Urban,DR,Funds Earned During Period,0,720267.0,720267.0
20206,County of Nassau,Urban,DR,Funds Earned During Period,805688,0.0,805688.0
20206,County of Nassau,Urban,MB,Funds Earned During Period,27082211,0.0,27082211.0
20208,County of Burlington,Urban,MB,Funds Expended on Operations,54823,0.0,54823.0
20209,Somerset County,Urban,DR,Funds Earned During Period,63450,0.0,63450.0
20209,Somerset County,Urban,MB,Funds Earned During Period,42301,0.0,42301.0
20212,County of Hunterdon,Urban,DR,Funds Expended on Operations,28,0.0,28.0
20213,City of Mechanicville,Urban,MB,Funds Expended on Operations,1636,0.0,1636.0
